字音频序	字	读音	最短码	最短码候选位	全码	全码候选位	补三简
6342	殛	ji	jirn	1	jirn	1	
6343	殣	jin	jbrr	2	jbrr	2	
6344	殪	yi	yirn	1	yirn	1	
6345	殳	shu	uubb	1	uubb	1	
6346	殷	yan	yjab	1	yjab	1	
6347	毂	gu	gueb	2	gueb	2	
6348	毌	guan	grtt	1	grtt	1	
6349	毐	ai	aiet	1	aiet	1	
6350	毓	yu	yuol	1	yuol	1	
6351	毪	mu	mub	1	mubd	1	
6352	毳	cui	cvb	1	cvbb	1	
6353	毵	san	sjjb	1	sjjb	1	
6354	毹	shu	uupb	1	uupb	1	
6355	氅	chang	ihyb	1	ihyb	1	
6356	氆	pu	pub	1	pubg	1	
6357	氇	lu	lubg	1	lubg	1	
6358	氍	qu	qugb	1	qugb	1	
6359	氏	zhi	viqq	2	viqq	2	
6360	氐	di	diqq	1	diqq	1	
6361	氕	pie	ppb	1	ppba	1	
6362	氘	dao	dcb	1	dcbl	1	
6363	氾	fan	fjzq	1	fjzq	1	
6364	氿	jiu	jqz	1	jqzy	1	
6365	汆	cuan	crpf	1	crpf	1	
6366	汈	diao	dnzn	1	dnzn	1	
6367	汊	cha	iaz	1	iazz	1	
6368	汋	zhuo	vozz	1	vozz	1	
6369	汔	qi	qizy	1	qizy	1	
6370	汜	si	sizq	1	sizq	1	
6371	汧	qian	qmza	1	qmza	1	
6372	汫	jing	jkza	1	jkza	1	
6373	汭	rui	rvz	1	rvzp	1	
6374	汾	fen	ffz	1	ffzx	1	
6375	沄	yun	yyz	1	yyzj	1	
6376	沇	yan	yjzy	1	yjzy	1	
6377	沌	zhuan	vrz	1	vrzy	1	
6378	沓	da	daf	1	dafg	1	
6379	沔	mian	mmzy	1	mmzy	1	
6380	沘	bi	biz	1	bizb	2	
6381	沚	zhi	vizp	1	vizp	1	
6382	沣	feng	fgzr	1	fgzr	1	
6383	沨	feng	fgzr	2	fgzr	2	
6384	沩	wei	wwzy	1	wwzy	1	
6385	沺	tian	tmzt	1	tmzt	1	
6386	泂	jiong	jsz	1	jszt	1	
6387	泃	ju	juzt	1	juzt	1	
6388	泇	jia	jxzt	1	jxzt	1	
6389	泌	bi	bizw	1	bizw	1	
6390	泐	le	lez	1	lezy	1	
6391	泖	mao	mcz	1	mczk	1	
6392	泗	si	sizb	1	sizb	1	
6393	泙	ping	pkz	1	pkza	2	
6394	泚	ci	cizb	1	cizb	1	
6395	泜	zhi	vizq	1	vizq	1	
6396	泫	xuan	xrzc	1	xrzc	1	
6397	泷	long	lsz	1	lszs	1	
6398	泷	shuang	ulz	1	ulzs	1	
6399	泺	luo	loze	1	loze	1	
6400	洄	hui	hvzt	1	hvzt	1	
6401	洇	yin	ybzy	1	ybzy	1	
6402	洈	wei	wwzq	1	wwzq	1	
6403	洎	ji	jizq	2	jizq	2	
6404	洑	fu	fuzy	1	fuzy	1	
6405	洓	qi	qizj	1	qizj	1	
6406	洗	xian	xmzy	2	xmzy	2	
6407	洘	kao	kcz	1	kczy	1	
6408	洚	jiang	jlzl	1	jlzl	1	
6409	洞	tong	tsz	1	tszt	2	
6410	洢	yi	yiza	1	yiza	1	
6411	洣	mi	mizs	1	mizs	1	
6412	洧	wei	wwzq	2	wwzq	2	
6413	洨	xiao	xnzr	2	xnzr	2	
6414	洫	xu	xuzb	1	xuzb	1	
6415	洭	kuang	klz	1	klzr	1	
6416	洮	tao	tczy	1	tczy	1	
6417	洱	er	erz	1	erzq	1	
6418	洳	ru	ruzt	1	ruzt	1	
6419	洴	ping	pkza	1	pkza	1	
6420	洵	xun	xyzg	1	xyzg	1	
6421	洸	guang	glz	1	glzy	1	
6422	洹	huan	hrzn	1	hrzn	1	
6423	洺	ming	mkz	1	mkzt	1	
6424	洿	wu	wuzy	1	wuzy	1	
6425	浈	zhen	vfz	1	vfzq	1	
6426	浉	shi	uizn	1	uizn	1	
6427	浍	hui	hvzj	1	hvzj	1	
6428	浐	chan	ijza	1	ijza	1	
6429	浒	hu	huzd	1	huzd	1	
6430	浒	xu	xuzd	1	xuzd	1	
6431	浔	xun	xyzq	1	xyzq	1	
6432	浕	jin	jbzz	1	jbzz	1	
6433	浙	zhe	vez	1	vezg	1	
6434	浚	xun	xyzp	1	xyzp	1	
6435	浛	han	hjzt	1	hjzt	1	
6436	浞	zhuo	vozp	1	vozp	1	
6437	浟	you	yzzp	1	yzzp	1	
6438	浠	xi	xizn	1	xizn	1	
6439	浡	bo	bozy	1	bozy	1	
6440	浥	yi	yizq	2	yizq	2	
6441	浬	li	lizt	1	lizt	1	
6442	浭	geng	ggz	1	ggzr	1	
6443	浯	wu	wuzt	1	wuzt	1	
6444	浰	li	lizp	1	lizp	1	
6445	浰	lian	lmzp	1	lmzp	1	
6446	浲	feng	fgzr	3	fgzr	3	
6447	浼	mei	mwzd	1	mwzd	1	
6448	涄	ping	pkzy	1	pkzy	1	
6449	涌	chong	iszq	1	iszq	1	
6450	涍	xiao	xnzy	1	xnzy	1	
6451	涐	e	eez	1	eezh	1	
6452	涑	su	suzj	1	suzj	1	
6453	涘	si	sizz	1	sizz	1	
6454	涞	lai	ldzm	1	ldzm	1	
6455	涠	wei	wwzq	3	wwzq	3	
6456	涡	guo	goz	1	gozp	1	
6457	涢	yun	yyzq	1	yyzq	1	
6458	涪	fu	fuzt	1	fuzt	1	
6459	涫	guan	grzh	1	grzh	1	
6460	涴	yuan	yrzq	1	yrzq	1	
6461	涿	zhuo	vozb	1	vozb	1	
6462	淄	zi	zizt	2	zizt	2	
6463	淅	xi	xizg	1	xizg	1	
6464	淏	hao	hczy	1	hczy	1	
6465	淜	peng	pgzq	1	pgzq	1	
6466	淝	fei	fwzq	1	fwzq	1	
6467	淞	song	sszj	1	sszj	1	
6468	淟	tian	tmzr	1	tmzr	1	
6469	淠	pi	piz	1	pizy	1	
6470	淦	gan	gjzh	1	gjzh	1	
6471	淯	yu	yuzq	1	yuzq	1	
6472	淴	hu	huzw	1	huzw	1	
6473	淼	miao	mnf	1	mnff	1	
6474	渌	lu	luzf	2	luzf	2	
6475	渑	mian	mmzt	1	mmzt	1	
6476	渟	ting	tkzq	1	tkzq	1	
6477	渤	bo	bozy	2	bozy	2	
6478	渫	xie	xpzv	1	xpzv	1	
6479	渰	yan	yjza	1	yjza	1	
6480	渼	mei	mwzy	1	mwzy	1	
6481	湉	tian	tmzt	2	tmzt	2	
6482	湑	xu	xuzq	1	xuzq	1	
6483	湓	pen	pfz	1	pfzb	1	
6484	湔	jian	jmzx	1	jmzx	1	
6485	湘	xiang	xlz	1	xlzg	1	
6486	湜	shi	uizp	1	uizp	1	
6487	湝	jie	jpzq	1	jpzq	1	
6488	湟	huang	hlzr	1	hlzr	1	
6489	湣	min	mbzg	1	mbzg	1	
6490	湫	jiao	jnzb	1	jnzb	1	
6491	湫	qiu	qqzb	1	qqzb	1	
6492	湲	yuan	yrzp	1	yrzp	1	
6493	湴	ban	bjz	1	bjzl	1	
6494	溁	ying	ykzv	1	ykzv	1	
6495	溃	hui	hvzq	1	hvzq	1	
6496	溆	xu	xuzp	1	xuzp	1	
6497	溇	lou	lzzp	1	lzzp	1	
6498	溍	jin	jbzg	1	jbzg	1	
6499	溘	ke	kezb	1	kezb	1	
6500	溚	da	daz	1	dazt	1	
6501	溞	sao	scz	1	sczx	1	
6502	溟	ming	mkzr	1	mkzr	1	
6503	溠	zha	vazp	1	vazp	1	
6504	溥	pu	puzq	1	puzq	1	
6505	溦	wei	wwzp	1	wwzp	1	
6506	溱	qin	qbzj	1	qbzj	1	
6507	溲	sou	szz	1	szzp	1	
6508	溵	yin	ybzb	1	ybzb	1	
6509	溷	hun	hyzb	1	hyzb	1	
6510	溹	suo	sozc	1	sozc	1	
6511	溻	ta	taz	1	tazp	1	
6512	溽	ru	ruzq	1	ruzq	1	
6513	滁	chu	iuz	1	iuzr	1	
6514	滃	weng	wgz	1	wgzp	1	
6515	滆	ge	gez	1	gezo	1	
6516	滇	dian	dmzr	1	dmzr	1	
6517	滉	huang	hlzy	1	hlzy	1	
6518	滍	zhi	vizx	1	vizx	1	
6519	滏	fu	fuzh	1	fuzh	1	
6520	滗	bi	bizb	1	bizb	1	
6521	滘	jiao	jnzt	1	jnzt	1	
6522	滟	yan	yjzq	1	yjzq	1	
6523	滠	she	uezp	1	uezp	1	
6524	滢	ying	ykzr	1	ykzr	1	
6525	滧	xiao	xnzp	1	xnzp	1	
6526	滪	yu	yuzq	2	yuzq	2	
6527	滫	xiu	xqzq	1	xqzq	1	
6528	滹	hu	huzl	1	huzl	1	
6529	漈	ji	jizv	1	jizv	1	
6530	漋	long	lszt	1	lszt	1	
6531	漖	jiao	jnzp	1	jnzp	1	
6532	漤	lan	ljzp	1	ljzp	1	
6533	漦	chi	iim	1	iimf	1	
6534	漭	mang	mhz	1	mhza	1	
6535	漯	luo	lozc	1	lozc	1	
6536	漳	zhang	vhza	1	vhza	1	
6537	漴	chong	iszv	1	iszv	1	
6538	漴	shuang	ulzv	1	ulzv	1	
6539	漶	huan	hrzw	1	hrzw	1	
6540	漷	huo	hoz	1	hozy	1	
6541	漹	yan	yjzb	1	yjzb	1	
6542	漻	liao	lnza	1	lnza	1	
6543	漼	cui	cvzw	1	cvzw	1	
6544	潆	ying	ykzc	1	ykzc	1	
6545	潋	lian	lmzp	2	lmzp	2	
6546	潏	yu	yuzt	1	yuzt	1	
6547	潖	pa	paz	1	pazq	1	
6548	潟	xi	xizb	1	xizb	1	
6549	潩	yi	yizr	1	yizr	1	
6550	潴	zhu	vuzg	2	vuzg	2	
6551	潵	sa	sazp	1	sazp	1	
6552	潼	tong	tszt	1	tszt	1	
6553	潽	pu	puzg	1	puzg	1	
6554	潾	lin	lbzl	1	lbzl	1	
6555	澂	cheng	igzp	1	igzp	1	
6556	澉	gan	gjzp	1	gjzp	1	
6557	澌	si	sizg	1	sizg	1	
6558	澍	shu	uuzq	1	uuzq	1	
6559	澛	lu	luzg	1	luzg	1	
6560	澥	xie	xpzd	1	xpzd	1	
6561	澧	li	lizn	1	lizn	1	
6562	澪	ling	lkzm	2	lkzm	2	
6563	澭	yong	yszw	1	yszw	1	
6564	澴	huan	hrzm	1	hrzm	1	
6565	澶	chan	ijzn	1	ijzn	1	
6566	澹	dan	djzr	1	djzr	1	
6567	澹	tan	tjzr	1	tjzr	1	
6568	澼	pi	pizs	1	pizs	1	
6569	澽	ju	juzb	1	juzb	1	
6570	濂	lian	lmzg	1	lmzg	1	
6571	濉	sui	svz	1	svzw	1	
6572	濋	chu	iuzp	1	iuzp	1	
6573	濞	bi	bizy	1	bizy	1	
6574	濠	hao	hczb	1	hczb	1	
6575	濩	huo	hozp	1	hozp	1	
6576	濮	pu	puzb	1	puzb	1	
6577	濯	zhuo	vozw	1	vozw	1	
6578	瀌	biao	bnz	1	bnzb	1	
6579	瀍	chan	ijze	1	ijze	1	
6580	瀑	bao	bcz	1	bczf	1	
6581	瀔	gu	guzb	1	guzb	1	
6582	瀱	ji	jizx	1	jizx	1	
6583	瀵	fen	ffzr	1	ffzr	1	
6584	瀹	yue	ytz	1	ytza	1	
6585	瀼	rang	rhz	1	rhzm	1	
6586	灈	qu	quzw	1	quzw	1	
6587	灏	hao	hczq	1	hczq	1	
6588	灞	ba	baz	1	bazq	1	
6589	炀	yang	yhbc	1	yhbc	1	
6590	炅	gui	gvgb	1	gvgb	1	
6591	炅	jiong	jsg	1	jsgb	1	
6592	炆	wen	wfb	1	wfbr	1	
6593	炌	kai	kdb	1	kdbl	1	
6594	炘	xin	xbbg	1	xbbg	1	
6595	炜	wei	wwbq	2	wwbq	2	
6596	炝	qiang	qlbq	1	qlbq	1	
6597	炟	da	dab	1	dabn	1	
6598	炣	ke	kebq	1	kebq	1	
6599	炮	bao	bcbq	1	bcbq	1	
6600	炱	tai	tdjb	1	tdjb	1	
6601	炻	shi	uibc	1	uibc	1	
6602	烀	hu	hubl	1	hubl	1	
6603	烔	tong	tsb	1	tsbt	1	
6604	烙	luo	lobp	1	lobp	1	
6605	烜	xuan	xrbn	2	xrbn	2	
6606	烝	zheng	vgy	1	vgyb	1	
6607	烠	hui	hvbq	1	hvbq	1	
6608	烨	ye	yeb	1	yeba	1	
6609	烶	ting	tkbq	1	tkbq	1	
6610	烺	lang	lhbf	1	lhbf	1	
6611	烻	shan	ujbq	1	ujbq	1	
6612	焆	juan	jrbq	1	jrbq	1	
6613	焌	jun	jyb	1	jybp	1	
6614	焌	qu	qub	1	qubp	1	
6615	焐	wu	wub	1	wubt	1	
6616	焓	han	hjbt	1	hjbt	1	
6617	焗	ju	jubt	1	jubt	1	
6618	焘	tao	tcn	1	tcnb	1	
6619	焜	kun	kyb	1	kybb	1	
6620	焞	tun	tyb	1	tyby	1	
6621	焯	chao	icba	1	icba	1	
6622	焱	yan	yjbb	2	yjbb	2	
6623	煁	chen	ifb	1	ifby	1	
6624	煃	kui	kvb	1	kvbe	1	
6625	煋	xing	xkbt	1	xkbt	1	
6626	煓	tuan	trb	1	trbw	2	
6627	煜	yu	yubq	1	yubq	1	
6628	煟	wei	wwbq	3	wwbq	3	
6629	煳	hu	hubq	2	hubq	2	
6630	煴	yun	yybb	1	yybb	1	
6631	煺	tui	tvb	1	tvbq	1	
6632	熇	he	heb	1	hebt	1	
6633	熘	liu	lqb	1	lqbt	2	
6634	熛	biao	bnb	1	bnbv	1	
6635	熜	cong	csb	1	csbw	1	
6636	熥	teng	tgbq	1	tgbq	1	
6637	熨	yu	yufb	1	yufb	1	
6638	熻	xi	xibp	1	xibp	1	
6639	燊	shen	ufb	1	ufbv	1	
6640	燋	jiao	jnbb	1	jnbb	1	
6641	燏	yu	yubt	1	yubt	1	
6642	燔	fan	fjbt	1	fjbt	1	
6643	燚	yi	yibb	1	yibb	1	
6644	燠	yu	yuby	1	yuby	1	
6645	燹	xian	xmbb	1	xmbb	1	
6646	爇	ruo	roab	1	roab	1	
6647	爔	xi	xiby	1	xiby	1	
6648	爚	yue	ytb	1	ytba	1	
6649	爝	jue	jtbq	1	jtbq	1	
6650	爟	guan	grb	1	grbw	1	
6651	爨	cuan	cra	1	crab	1	
6652	爻	yao	ycrr	1	ycrr	1	
6653	牁	ke	ken	1	kenq	1	
6654	牂	zang	zhnx	1	zhnx	1	
6655	牖	you	yznv	1	yznv	1	
6656	牚	cheng	igil	1	igil	1	
6657	牟	mu	mujd	1	mujd	1	
6658	牤	mang	mhd	1	mhda	1	
6659	牥	fang	fhd	1	fhdx	2	
6660	牮	jian	jmod	1	jmod	1	
6661	牯	gu	gudk	1	gudk	1	
6662	牻	mang	mhdz	1	mhdz	1	
6663	牾	wu	wudt	1	wudt	1	
6664	牿	gu	gudt	1	gudt	1	
6665	犇	ben	bfd	1	bfdd	1	
6666	犋	ju	judr	1	judr	1	
6667	犍	jian	jmdq	1	jmdq	1	
6668	犍	qian	qmd	1	qmdq	1	
6669	犏	pian	pmda	1	pmda	1	
6670	犨	chou	izwd	1	izwd	1	
6671	犰	qiu	qqb	1	qqby	1	
6672	犴	an	anba	1	anba	1	
6673	犴	han	hjba	1	hjba	1	
6674	狁	yun	yyby	1	yyby	1	
6675	狃	niu	nqb	1	nqbe	1	
6676	狉	pi	pib	1	pibn	1	
6677	狍	pao	pcbq	1	pcbq	1	
6678	狝	xian	xmby	1	xmby	1	
6679	狳	yu	yubr	1	yubr	1	
6680	狴	bi	bibe	2	bibe	2	
6681	狷	juan	jrbq	2	jrbq	2	
6682	狺	yin	ybbr	1	ybbr	1	
6683	狻	suan	srb	1	srbp	1	
6684	猁	li	libp	1	libp	1	
6685	猃	xian	xmby	2	xmby	2	
6686	猄	jing	jkb	1	jkby	2	
6687	猇	xiao	xnb	1	xnbs	1	
6688	猊	ni	nib	1	niby	1	
6689	猗	yi	yibq	2	yibq	2	
6690	猞	she	ueb	1	uebt	1	
6691	猯	tuan	trbw	1	trbw	1	
6692	猰	ya	yaby	1	yaby	1	
6693	猱	nao	ncbv	1	ncbv	1	
6694	猷	you	yzry	1	yzry	1	
6695	猹	cha	iabn	1	iabn	1	
6696	猺	yao	ycb	1	ycbd	1	
6697	獍	jing	jkby	1	jkby	1	
6698	獬	xie	xpbd	1	xpbd	1	
6699	獯	xun	xyb	1	xybq	2	
6700	獴	meng	mgbb	1	mgbb	1	
6701	玃	jue	jtbp	1	jtbp	1	
6702	玎	ding	dkrq	1	dkrq	1	
6703	玒	hong	hsrp	1	hsrp	1	
6704	玓	di	dirz	1	dirz	1	
6705	玕	gan	gjr	1	gjra	1	
6706	玘	qi	qirq	2	qirq	2	
6707	玙	yu	yurn	1	yurn	1	
6708	玚	yang	yhrc	1	yhrc	1	
6709	玞	fu	fury	2	fury	2	
6710	玟	wen	wfr	1	wfrr	1	
6711	玠	jie	jprl	1	jprl	1	
6712	玡	ya	yarl	2	yarl	2	
6713	玢	bin	bbrx	1	bbrx	1	
6714	玢	fen	ffrx	1	ffrx	1	
6715	玤	bang	bhrr	1	bhrr	1	
6716	玥	yue	ytr	1	ytrq	1	
6717	玦	jue	jtry	1	jtry	1	
6718	玭	pin	pbrb	1	pbrb	1	
6719	玮	wei	wwrq	1	wwrq	1	
6720	玱	qiang	qlr	1	qlrq	1	
6721	玳	dai	ddrh	1	ddrh	1	
6722	玶	ping	pkra	1	pkra	1	
6723	玹	xuan	xrr	1	xrrc	1	
6724	玼	ci	cirb	1	cirb	1	
6725	玿	shao	ucr	1	ucrt	1	
6726	珅	shen	ufr	1	ufrt	1	
6727	珇	zu	zure	1	zure	1	
6728	珋	liu	lqrk	1	lqrk	1	
6729	珌	bi	birw	1	birw	1	
6730	珏	jue	jtrr	1	jtrr	1	
6731	珒	jin	jbrg	1	jbrg	1	
6732	珕	li	liry	1	liry	1	
6733	珖	guang	glr	1	glry	1	
6734	珙	gong	gsrr	1	gsrr	1	
6735	珛	xiu	xqr	1	xqrq	1	
6736	珝	xu	xurp	2	xurp	2	
6737	珢	yin	ybrf	1	ybrf	1	
6738	珣	xun	xyrg	3	xyrg	3	
6739	珦	xiang	xlrm	1	xlrm	1	
6740	珧	yao	ycry	1	ycry	1	
6741	珩	heng	hgr	1	hgro	1	
6742	珪	gui	gvre	1	gvre	1	
6743	珫	chong	isr	1	isry	1	
6744	珰	dang	dhr	1	dhrg	1	
6745	珲	hun	hyrm	1	hyrm	1	
6746	珵	cheng	igrr	1	igrr	1	
6747	珷	wu	wurp	2	wurp	2	
6748	珸	wu	wurt	1	wurt	1	
6749	珹	cheng	igry	1	igry	1	
6750	珺	jun	jyr	1	jyrt	1	
6751	珽	ting	tkr	1	tkrq	1	
6752	琀	han	hjr	1	hjrt	1	
6753	琄	xuan	xrrq	1	xrrq	1	
6754	琇	xiu	xqrk	1	xqrk	1	
6755	琈	fu	fury	3	fury	3	
6756	琊	ya	yary	1	yary	1	
6757	琎	jin	jbrq	1	jbrq	1	
6758	琏	lian	lmrq	1	lmrq	1	
6759	琔	dian	dmrp	2	dmrp	2	
6760	琚	ju	jur	1	jurk	1	
6761	琟	wei	wwrw	1	wwrw	1	
6762	琡	chu	iur	1	iurp	1	
6763	琢	zuo	zor	1	zorb	1	
6764	琤	cheng	igrg	1	igrg	1	
6765	琨	kun	kyr	1	kyrb	1	
6766	琫	beng	bgrr	1	bgrr	1	
6767	琬	wan	wjrq	1	wjrq	1	
6768	琭	lu	lurf	1	lurf	1	
6769	琮	cong	csr	1	csrv	1	
6770	琯	guan	grr	1	grrh	1	
6771	琰	yan	yjrb	1	yjrb	1	
6772	琲	bei	bwr	1	bwrn	1	
6773	瑀	yu	yurx	3	yurx	3	
6774	瑁	mao	mcrg	1	mcrg	1	
6775	瑂	mei	mwrg	1	mwrg	1	
6776	瑃	chun	iyr	1	iyrg	1	
6777	瑄	xuan	xrrn	1	xrrn	1	
6778	瑅	ti	tir	1	tirp	1	
6779	瑆	xing	xkr	1	xkrt	1	
6780	瑑	zhuan	vrr	1	vrrb	1	
6781	瑓	lian	lmrj	1	lmrj	1	
6782	瑔	quan	qrrf	1	qrrf	1	
6783	瑖	duan	drr	1	drrb	1	
6784	瑗	yuan	yrrp	1	yrrp	1	
6785	瑝	huang	hlrr	1	hlrr	1	
6786	瑢	rong	rsr	1	rsrt	1	
6787	瑧	zhen	vfrj	1	vfrj	1	
6788	瑨	jin	jbrg	2	jbrg	2	
6789	瑬	liu	lqzr	1	lqzr	1	
6790	瑱	tian	tmrr	1	tmrr	1	
6791	瑳	cuo	cor	1	corp	1	
6792	瑷	ai	air	1	airp	1	
6793	璁	cong	csrw	1	csrw	1	
6794	璆	qiu	qqra	1	qqra	1	
6795	璇	xuan	xrrp	1	xrrp	1	
6796	璈	ao	aor	1	aorp	1	
6797	璋	zhang	vhr	1	vhra	1	
6798	璎	ying	ykrp	1	ykrp	1	
6799	璒	deng	dgrn	1	dgrn	1	
6800	璘	lin	lbrl	1	lbrl	1	
6801	璟	jing	jkry	1	jkry	1	
6802	璠	fan	fjr	1	fjrt	1	
6803	璥	jing	jkrp	1	jkrp	1	
6804	璩	qu	qur	1	qurb	1	
6805	璪	zao	zcr	1	zcrv	1	
6806	璬	jiao	jnr	1	jnrp	1	
6807	璮	tan	tjrn	1	tjrn	1	
6808	璱	se	serw	1	serw	1	
6809	璲	sui	svrq	1	svrq	1	
6810	璺	wen	wfar	1	wfar	1	
6811	瓀	ruan	rrr	1	rrrw	1	
6812	瓒	zan	zjr	1	zjrq	1	
6813	瓖	xiang	xlrm	2	xlrm	2	
6814	瓘	guan	grrw	1	grrw	1	
6815	瓞	die	dpm	1	dpmz	1	
6816	瓴	ling	lkmz	1	lkmz	1	
6817	瓻	chi	iir	1	iirz	1	
6818	瓿	bu	buq	1	buqz	1	
6819	甍	meng	mgaz	1	mgaz	1	
6820	甓	pi	pifz	1	pifz	1	
6821	甗	yan	yjnz	1	yjnz	1	
6822	甡	shen	uftt	2	uftt	2	
6823	甦	su	sun	1	sunt	1	
6824	甪	lu	luaq	1	luaq	1	
6825	甯	ning	nki	1	nkiq	2	
6826	畀	bi	bity	1	bity	1	
6827	畈	fan	fjt	1	fjtp	1	
6828	畋	tian	tmtp	1	tmtp	1	
6829	畎	quan	qrt	1	qrty	1	
6830	畖	wa	wat	1	watm	1	
6831	畛	zhen	vft	1	vfta	1	
6832	畤	zhi	vitq	1	vitq	1	
6833	番	pan	pjmt	1	pjmt	1	
6834	畬	yu	yupt	2	yupt	2	
6835	畯	jun	jyt	1	jytp	1	
6836	畲	she	uept	1	uept	1	
6837	畹	wan	wjtq	1	wjtq	1	
6838	疁	liu	lqt	1	lqta	1	
6839	疃	tuan	trt	1	trtt	1	
6840	疍	dan	djpn	1	djpn	1	
6841	疐	zhi	viap	2	viap	2	
6842	疔	ding	dku	1	dkuq	1	
6843	疟	yao	ycu	1	ycun	1	
6844	疠	li	liua	1	liua	1	
6845	疢	chen	ifu	1	ifub	1	
6846	疬	li	liuy	1	liuy	1	
6847	疭	zong	zsu	1	zsup	1	
6848	疰	zhu	vuu	1	vuue	1	
6849	疴	ke	keu	1	keuq	1	
6850	痃	xuan	xruc	1	xruc	1	
6851	痄	zha	vau	1	vauf	1	
6852	痈	yong	ysuq	1	ysuq	1	
6853	痓	chi	iiuw	1	iiuw	1	
6854	痼	gu	guuk	1	guuk	1	
6855	瘃	zhu	vuub	1	vuub	1	
6856	瘅	dan	djuj	1	djuj	1	
6857	瘆	shen	ufu	1	ufua	1	
6858	瘊	hou	hzuz	1	hzuz	1	
6859	瘐	yu	yuup	2	yuup	2	
6860	瘕	jia	jxup	1	jxup	1	
6861	瘗	yi	yiue	1	yiue	1	
6862	瘛	chi	iiuw	2	iiuw	2	
6863	瘥	chai	idu	1	idup	1	
6864	瘭	biao	bnu	1	bnuv	1	
6865	瘰	luo	lou	1	louc	1	
6866	瘵	zhai	vdu	1	vduv	1	
6867	瘼	mo	moue	1	moue	1	
6868	癀	huang	hlu	1	hlur	1	
6869	癃	long	lsu	1	lsut	1	
6870	癗	lei	lwu	1	lwut	1	
6871	癯	qu	quu	1	quuw	1	
6872	癿	bie	bpq	1	bpqy	1	
6873	皕	bi	binq	1	binq	1	
6874	皖	wan	wjqy	1	wjqy	1	
6875	皛	xiao	xnq	1	xnqq	1	
6876	皞	hao	hcqa	1	hcqa	1	
6877	皤	po	poqt	1	poqt	1	
6878	皦	jiao	jnqp	2	jnqp	2	
6879	皭	jiao	jnqq	1	jnqq	1	
6880	盉	he	hejb	1	hejb	1	
6881	盍	he	heeb	1	heeb	1	
6882	盖	ge	geb	1	gebb	1	
6883	盦	an	anm	1	anmb	1	
6884	盱	xu	xuga	2	xuga	2	
6885	盷	tian	tmgz	1	tmgz	1	
6886	眄	mian	mmgy	1	mmgy	1	
6887	眇	miao	mnga	1	mnga	1	
6888	眊	mao	mcgb	1	mcgb	1	
6889	眍	kou	kzg	1	kzgr	1	
6890	眙	yi	yigt	2	yigt	2	
6891	眚	sheng	ugtg	1	ugtg	1	
6892	眢	yuan	yrrg	1	yrrg	1	
6893	眬	long	lsgs	1	lsgs	1	
6894	眭	sui	svg	1	svge	1	
6895	眵	chi	iigr	1	iigr	1	
6896	睃	suo	sog	1	sogp	1	
6897	睄	shao	ucg	1	ucgq	1	
6898	睎	xi	xign	2	xign	2	
6899	睢	sui	svgw	1	svgw	1	
6900	睥	pi	pig	1	piga	1	
6901	睨	ni	nigy	1	nigy	1	
6902	瞀	mao	mcvg	1	mcvg	1	
6903	瞋	chen	ifgr	1	ifgr	1	
6904	瞍	sou	szgp	1	szgp	1	
6905	瞢	meng	mgag	1	mgag	1	
6906	瞫	shen	ufg	1	ufga	1	
6907	瞭	liao	lng	1	lngy	1	
6908	瞵	lin	lbg	1	lbgl	1	
6909	瞽	gu	gueg	1	gueg	1	
6910	矞	yu	yuvt	1	yuvt	1	
6911	矧	shen	ufzl	1	ufzl	1	
6912	矰	zeng	zgz	1	zgzg	1	
6913	石	dan	djc	1	djcc	1	
6914	矸	gan	gjca	1	gjca	1	
6915	矻	ku	kucy	1	kucy	1	
6916	矼	gang	ghcp	1	ghcp	1	
6917	砀	dang	dhc	1	dhcc	1	
6918	砄	jue	jtcy	1	jtcy	1	
6919	砆	fu	fucy	1	fucy	1	
6920	砉	hua	hxr	1	hxrc	1	
6921	砑	ya	yac	1	yacl	1	
6922	砗	che	iec	1	iecm	1	
6923	砘	dun	dyc	1	dycy	1	
6924	砠	ju	juc	1	juce	1	
6925	砫	zhu	vuc	1	vuce	1	
6926	砬	la	lac	1	lacq	1	
6927	砮	nu	nupc	1	nupc	1	
6928	砵	bo	bocn	1	bocn	1	
6929	砻	long	lssc	1	lssc	1	
6930	砼	tong	tscp	1	tscp	1	
6931	硁	keng	kgc	1	kgcp	1	
6932	硇	nao	ncc	1	nccr	1	
6933	硊	hui	hvcq	1	hvcq	1	
6934	硍	yin	ybc	1	ybcf	1	
6935	硎	xing	xkc	1	xkcx	1	
6936	硔	gong	gsc	1	gscr	1	
6937	硖	xia	xxc	1	xxcy	1	
6938	硗	qiao	qnc	1	qncy	1	
6939	硙	wei	wwcq	2	wwcq	2	
6940	硚	qiao	qncl	1	qncl	1	
6941	硪	wo	woc	1	woch	1	
6942	硭	mang	mhc	1	mhca	1	
6943	硿	kong	ksc	1	kscp	1	
6944	碃	qing	qkc	1	qkcq	1	
6945	碈	hun	hyc	1	hycg	1	
6946	碌	liu	lqcf	1	lqcf	1	
6947	碏	que	qtc	1	qtcg	1	
6948	碓	dui	dvc	1	dvcw	1	
6949	碚	bei	bwct	1	bwct	1	
6950	碡	zhou	vzct	1	vzct	1	
6951	碣	jie	jpcs	1	jpcs	1	
6952	碥	bian	bmca	1	bmca	1	
6953	碨	wei	wwcp	1	wwcp	1	
6954	碲	di	dicn	1	dicn	1	
